source_file,bearing_id,label,N,M,F,run_id,channel_names,channel_lengths,channel_rasters,channel_xindices,finite,synchronized,sampling_raster,start_timestamp,stop_timestamp,accepted,rejection_reason
D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_1.mat,K001,0,N09,07,10,1,vibration_1|phase_current_1|phase_current_2,256823|256823|256823,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9924019165442665,4.992401916544266,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_10.mat,KA04,1,N15,07,04,10,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020120285430885922,3.9979879714569115,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_11.mat,KA04,1,N15,07,04,11,vibration_1|phase_current_1|phase_current_2,256524|256524|256524,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020133117245573987,3.9979866882754425,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_12.mat,KA04,1,N15,07,04,12,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002248561660505257,3.9977514383394945,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_13.mat,KA04,1,N15,07,04,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0019829430964623113,3.998017056903538,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_14.mat,KA04,1,N15,07,04,14,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.001960273557180063,3.99803972644282,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_15.mat,KA04,1,N15,07,04,15,vibration_1|phase_current_1|phase_current_2,256081|256081|256081,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9930571327994443,4.993057132799445,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_16.mat,KA04,1,N15,07,04,16,vibration_1|phase_current_1|phase_current_2,256084|256084|256084,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020034739999632155,3.997996526000037,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_17.mat,KA04,1,N15,07,04,17,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022605380208807844,3.997739461979119,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_18.mat,KA04,1,N15,07,04,18,vibration_1|phase_current_1|phase_current_2,256088|256088|256088,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9948873773011186,4.994887377301119,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_19.mat,KA04,1,N15,07,04,19,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0019256276575222878,3.9980743723424776,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_2.mat,KA04,1,N15,07,04,2,vibration_1|phase_current_1|phase_current_2,256123|256123|256123,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9934827213199318,4.993482721319932,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_20.mat,KA04,1,N15,07,04,20,vibration_1|phase_current_1|phase_current_2,256081|256081|256081,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9930571327994443,4.993057132799445,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_3.mat,KA04,1,N15,07,04,3,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002012456270244861,3.997987543729755,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_4.mat,KA04,1,N15,07,04,4,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0018768667617076408,3.9981231332382925,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_5.mat,KA04,1,N15,07,04,5,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0019256276575222878,3.9980743723424776,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_6.mat,KA04,1,N15,07,04,6,vibration_1|phase_current_1|phase_current_2,256081|256081|256081,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9930571327994443,4.993057132799445,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_7.mat,KA04,1,N15,07,04,7,vibration_1|phase_current_1|phase_current_2,256086|256086|256086,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020158780874950117,3.997984121912505,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_8.mat,KA04,1,N15,07,04,8,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.001991925366743957,3.998008074633256,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F04_KA04_9.mat,KA04,1,N15,07,04,9,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0023007443735700546,3.99769925562643,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_1.mat,KA04,1,N15,07,10,1,vibration_1|phase_current_1|phase_current_2,256004|256004|256004,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0047789955169916755,3.9952210044830085,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_10.mat,KA04,1,N15,07,10,10,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002014594906026205,3.997985405093974,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_11.mat,KA04,1,N15,07,10,11,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002602719745895851,3.9973972802541042,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_12.mat,KA04,1,N15,07,10,12,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020723380721224976,3.9979276619278776,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_13.mat,KA04,1,N15,07,10,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002095435338561015,3.997904564661439,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_14.mat,KA04,1,N15,07,10,14,vibration_1|phase_current_1|phase_current_2,256097|256097|256097,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002099712610123703,3.9979002873898764,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_15.mat,KA04,1,N15,07,10,15,vibration_1|phase_current_1|phase_current_2,256093|256093|256093,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00207148261780996,3.99792851738219,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_16.mat,KA04,1,N15,07,10,16,vibration_1|phase_current_1|phase_current_2,256086|256086|256086,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022318803014107725,3.997768119698589,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_17.mat,KA04,1,N15,07,10,17,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00203854762677726,3.9979614523732225,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_18.mat,KA04,1,N15,07,10,18,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020650667104659274,3.997934933289534,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_19.mat,KA04,1,N15,07,10,19,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021009957915925095,3.9978990042084073,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_2.mat,KA04,1,N15,07,10,2,vibration_1|phase_current_1|phase_current_2,262062|262062|262062,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002139063508500436,3.9978609364914997,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_20.mat,KA04,1,N15,07,10,20,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0023371011818529054,3.997662898818147,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_3.mat,KA04,1,N15,07,10,3,vibration_1|phase_current_1|phase_current_2,257144|257144|257144,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022335912100358477,3.997766408789964,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_4.mat,KA04,1,N15,07,10,4,vibration_1|phase_current_1|phase_current_2,256088|256088|256088,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020218662676827755,3.997978133732317,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_5.mat,KA04,1,N15,07,10,5,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021168216963744564,3.9978831783036255,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_6.mat,KA04,1,N15,07,10,6,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002286201650256914,3.9977137983497433,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_7.mat,KA04,1,N15,07,10,7,vibration_1|phase_current_1|phase_current_2,256125|256125|256125,HostService|HostService|HostService,2|2|2,True,True,HostService,0.99276071788015,4.99276071788015,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_8.mat,KA04,1,N15,07,10,8,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002049240805683981,3.997950759194316,True,
D:\code\putest\PU-dataset-main\KA04\KA04\N15_M07_F10_KA04_9.mat,KA04,1,N15,07,10,9,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0023773075345421757,3.9976226924654577,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_1.mat,KA15,1,N09,07,10,1,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002201056644060141,3.99779894335594,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_10.mat,KA15,1,N09,07,10,10,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002184803213730898,3.997815196786269,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_11.mat,KA15,1,N09,07,10,11,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002266070365377114,3.997733929634623,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_12.mat,KA15,1,N09,07,10,12,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002358458285143338,3.9976415417148567,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_13.mat,KA15,1,N09,07,10,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002132621147937012,3.997867378852063,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_14.mat,KA15,1,N09,07,10,14,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002097975678024678,3.9979020243219754,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_15.mat,KA15,1,N09,07,10,15,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022605099813171096,3.9977394900186827,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_16.mat,KA15,1,N09,07,10,16,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0023520424573817947,3.9976479575426183,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_17.mat,KA15,1,N09,07,10,17,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002177959664118585,3.9978220403358815,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_18.mat,KA15,1,N09,07,10,18,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002336644470754091,3.997663355529246,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_19.mat,KA15,1,N09,07,10,19,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021967794255524455,3.9978032205744474,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_2.mat,KA15,1,N09,07,10,2,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020693183140231175,3.9979306816859768,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_20.mat,KA15,1,N09,07,10,20,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021933576507462893,3.9978066423492535,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_3.mat,KA15,1,N09,07,10,3,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021775319422678153,3.9978224680577323,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_4.mat,KA15,1,N09,07,10,4,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002066324261067731,3.997933675738932,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_5.mat,KA15,1,N09,07,10,5,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002177959664118585,3.9978220403358815,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_6.mat,KA15,1,N09,07,10,6,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021959239818509064,3.997804076018149,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_7.mat,KA15,1,N09,07,10,7,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002157856737132416,3.9978421432628677,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_8.mat,KA15,1,N09,07,10,8,vibration_1|phase_current_1|phase_current_2,255999|255999|255999,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002376850324726429,3.9976231496752734,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N09_M07_F10_KA15_9.mat,KA15,1,N09,07,10,9,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002017563970080001,3.99798243602992,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M01_F10_KA15_1.mat,KA15,1,N15,01,10,1,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022468228820924836,3.9977531771179073,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M01_F10_KA15_10.mat,KA15,1,N15,01,10,10,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021659834522970373,3.997834016547703,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M01_F10_KA15_11.mat,KA15,1,N15,01,10,11,vibration_1|phase_current_1|phase_current_2,256438|256438|256438,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020402332281707876,3.9979597667718294,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M01_F10_KA15_12.mat,KA15,1,N15,01,10,12,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021475914127139463,3.997852408587286,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M01_F10_KA15_13.mat,KA15,1,N15,01,10,13,vibration_1|phase_current_1|phase_current_2,255997|255997|255997,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021458805253108683,3.997854119474689,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M01_F10_KA15_14.mat,KA15,1,N15,01,10,14,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002391392867652594,3.9976086071323476,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M01_F10_KA15_15.mat,KA15,1,N15,01,10,15,vibration_1|phase_current_1|phase_current_2,256004|256004|256004,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002001310539750758,3.9979986894602493,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M01_F10_KA15_16.mat,KA15,1,N15,01,10,16,vibration_1|phase_current_1|phase_current_2,256004|256004|256004,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021830923263278196,3.997816907673672,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M01_F10_KA15_17.mat,KA15,1,N15,01,10,17,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00212449443277239,3.9978755055672277,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M01_F10_KA15_18.mat,KA15,1,N15,01,10,18,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002191646763343211,3.997808353236657,True,
D:\code\putest\PU-dataset-main\KA15\KA15\N15_M01_F10_KA15_19.mat,KA15,1,N15,01,10,19,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002220304127344771,3.997779695872655,True,
