sample_id,source_file,bearing_id,label,condition,run_id,window_index,window_start,window_end,signal_length,sampling_raster,start_timestamp,stop_timestamp
K002_N15_M07_F10_run01_w03,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_1.mat,K002,0,N15_M07_F10,1,3,84651,86699,256001,HostService,-0.0027387030104774742,3.9972612969895227
K002_N15_M07_F10_run01_w04,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_1.mat,K002,0,N15_M07_F10,1,4,112868,114916,256001,HostService,-0.0027387030104774742,3.9972612969895227
K002_N15_M07_F10_run01_w05,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_1.mat,K002,0,N15_M07_F10,1,5,141085,143133,256001,HostService,-0.0027387030104774742,3.9972612969895227
K002_N15_M07_F10_run01_w06,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_1.mat,K002,0,N15_M07_F10,1,6,169302,171350,256001,HostService,-0.0027387030104774742,3.9972612969895227
K002_N15_M07_F10_run01_w07,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_1.mat,K002,0,N15_M07_F10,1,7,197519,199567,256001,HostService,-0.0027387030104774742,3.9972612969895227
K002_N15_M07_F10_run01_w08,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_1.mat,K002,0,N15_M07_F10,1,8,225736,227784,256001,HostService,-0.0027387030104774742,3.9972612969895227
K002_N15_M07_F10_run01_w09,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_1.mat,K002,0,N15_M07_F10,1,9,253953,256001,256001,HostService,-0.0027387030104774742,3.9972612969895227
K002_N15_M07_F10_run10_w00,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_10.mat,K002,0,N15_M07_F10,10,0,0,2048,256001,HostService,-0.002701491209460523,3.9972985087905393
K002_N15_M07_F10_run10_w01,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_10.mat,K002,0,N15_M07_F10,10,1,28217,30265,256001,HostService,-0.002701491209460523,3.9972985087905393
K002_N15_M07_F10_run10_w02,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_10.mat,K002,0,N15_M07_F10,10,2,56434,58482,256001,HostService,-0.002701491209460523,3.9972985087905393
K002_N15_M07_F10_run10_w03,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_10.mat,K002,0,N15_M07_F10,10,3,84651,86699,256001,HostService,-0.002701491209460523,3.9972985087905393
K002_N15_M07_F10_run10_w04,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_10.mat,K002,0,N15_M07_F10,10,4,112868,114916,256001,HostService,-0.002701491209460523,3.9972985087905393
K002_N15_M07_F10_run10_w05,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_10.mat,K002,0,N15_M07_F10,10,5,141085,143133,256001,HostService,-0.002701491209460523,3.9972985087905393
K002_N15_M07_F10_run10_w06,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_10.mat,K002,0,N15_M07_F10,10,6,169302,171350,256001,HostService,-0.002701491209460523,3.9972985087905393
K002_N15_M07_F10_run10_w07,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_10.mat,K002,0,N15_M07_F10,10,7,197519,199567,256001,HostService,-0.002701491209460523,3.9972985087905393
K002_N15_M07_F10_run10_w08,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_10.mat,K002,0,N15_M07_F10,10,8,225736,227784,256001,HostService,-0.002701491209460523,3.9972985087905393
K002_N15_M07_F10_run10_w09,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_10.mat,K002,0,N15_M07_F10,10,9,253953,256001,256001,HostService,-0.002701491209460523,3.9972985087905393
K002_N15_M07_F10_run11_w00,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_11.mat,K002,0,N15_M07_F10,11,0,0,2048,256004,HostService,-0.0027066238716697577,3.9972933761283302
K002_N15_M07_F10_run11_w01,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_11.mat,K002,0,N15_M07_F10,11,1,28217,30265,256004,HostService,-0.0027066238716697577,3.9972933761283302
K002_N15_M07_F10_run11_w02,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_11.mat,K002,0,N15_M07_F10,11,2,56435,58483,256004,HostService,-0.0027066238716697577,3.9972933761283302
K002_N15_M07_F10_run11_w03,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_11.mat,K002,0,N15_M07_F10,11,3,84652,86700,256004,HostService,-0.0027066238716697577,3.9972933761283302
K002_N15_M07_F10_run11_w04,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_11.mat,K002,0,N15_M07_F10,11,4,112869,114917,256004,HostService,-0.0027066238716697577,3.9972933761283302
K002_N15_M07_F10_run11_w05,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_11.mat,K002,0,N15_M07_F10,11,5,141087,143135,256004,HostService,-0.0027066238716697577,3.9972933761283302
K002_N15_M07_F10_run11_w06,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_11.mat,K002,0,N15_M07_F10,11,6,169304,171352,256004,HostService,-0.0027066238716697577,3.9972933761283302
K002_N15_M07_F10_run11_w07,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_11.mat,K002,0,N15_M07_F10,11,7,197521,199569,256004,HostService,-0.0027066238716697577,3.9972933761283302
K002_N15_M07_F10_run11_w08,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_11.mat,K002,0,N15_M07_F10,11,8,225739,227787,256004,HostService,-0.0027066238716697577,3.9972933761283302
K002_N15_M07_F10_run11_w09,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_11.mat,K002,0,N15_M07_F10,11,9,253956,256004,256004,HostService,-0.0027066238716697577,3.9972933761283302
K002_N15_M07_F10_run12_w00,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_12.mat,K002,0,N15_M07_F10,12,0,0,2048,256001,HostService,-0.0027434079508359397,3.997256592049164
K002_N15_M07_F10_run12_w01,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_12.mat,K002,0,N15_M07_F10,12,1,28217,30265,256001,HostService,-0.0027434079508359397,3.997256592049164
K002_N15_M07_F10_run12_w02,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_12.mat,K002,0,N15_M07_F10,12,2,56434,58482,256001,HostService,-0.0027434079508359397,3.997256592049164
K002_N15_M07_F10_run12_w03,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_12.mat,K002,0,N15_M07_F10,12,3,84651,86699,256001,HostService,-0.0027434079508359397,3.997256592049164
K002_N15_M07_F10_run12_w04,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_12.mat,K002,0,N15_M07_F10,12,4,112868,114916,256001,HostService,-0.0027434079508359397,3.997256592049164
K002_N15_M07_F10_run12_w05,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_12.mat,K002,0,N15_M07_F10,12,5,141085,143133,256001,HostService,-0.0027434079508359397,3.997256592049164
K002_N15_M07_F10_run12_w06,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_12.mat,K002,0,N15_M07_F10,12,6,169302,171350,256001,HostService,-0.0027434079508359397,3.997256592049164
K002_N15_M07_F10_run12_w07,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_12.mat,K002,0,N15_M07_F10,12,7,197519,199567,256001,HostService,-0.0027434079508359397,3.997256592049164
K002_N15_M07_F10_run12_w08,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_12.mat,K002,0,N15_M07_F10,12,8,225736,227784,256001,HostService,-0.0027434079508359397,3.997256592049164
K002_N15_M07_F10_run12_w09,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_12.mat,K002,0,N15_M07_F10,12,9,253953,256001,256001,HostService,-0.0027434079508359397,3.997256592049164
K002_N15_M07_F10_run13_w00,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_13.mat,K002,0,N15_M07_F10,13,0,0,2048,256001,HostService,-0.0028576096849914114,3.9971423903150085
K002_N15_M07_F10_run13_w01,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_13.mat,K002,0,N15_M07_F10,13,1,28217,30265,256001,HostService,-0.0028576096849914114,3.9971423903150085
K002_N15_M07_F10_run13_w02,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_13.mat,K002,0,N15_M07_F10,13,2,56434,58482,256001,HostService,-0.0028576096849914114,3.9971423903150085
K002_N15_M07_F10_run13_w03,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_13.mat,K002,0,N15_M07_F10,13,3,84651,86699,256001,HostService,-0.0028576096849914114,3.9971423903150085
K002_N15_M07_F10_run13_w04,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_13.mat,K002,0,N15_M07_F10,13,4,112868,114916,256001,HostService,-0.0028576096849914114,3.9971423903150085
K002_N15_M07_F10_run13_w05,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_13.mat,K002,0,N15_M07_F10,13,5,141085,143133,256001,HostService,-0.0028576096849914114,3.9971423903150085
K002_N15_M07_F10_run13_w06,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_13.mat,K002,0,N15_M07_F10,13,6,169302,171350,256001,HostService,-0.0028576096849914114,3.9971423903150085
K002_N15_M07_F10_run13_w07,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_13.mat,K002,0,N15_M07_F10,13,7,197519,199567,256001,HostService,-0.0028576096849914114,3.9971423903150085
K002_N15_M07_F10_run13_w08,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_13.mat,K002,0,N15_M07_F10,13,8,225736,227784,256001,HostService,-0.0028576096849914114,3.9971423903150085
K002_N15_M07_F10_run13_w09,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_13.mat,K002,0,N15_M07_F10,13,9,253953,256001,256001,HostService,-0.0028576096849914114,3.9971423903150085
K002_N15_M07_F10_run14_w00,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_14.mat,K002,0,N15_M07_F10,14,0,0,2048,256001,HostService,-0.0027831860829575085,3.9972168139170425
K002_N15_M07_F10_run14_w01,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_14.mat,K002,0,N15_M07_F10,14,1,28217,30265,256001,HostService,-0.0027831860829575085,3.9972168139170425
K002_N15_M07_F10_run14_w02,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_14.mat,K002,0,N15_M07_F10,14,2,56434,58482,256001,HostService,-0.0027831860829575085,3.9972168139170425
K002_N15_M07_F10_run14_w03,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_14.mat,K002,0,N15_M07_F10,14,3,84651,86699,256001,HostService,-0.0027831860829575085,3.9972168139170425
K002_N15_M07_F10_run14_w04,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_14.mat,K002,0,N15_M07_F10,14,4,112868,114916,256001,HostService,-0.0027831860829575085,3.9972168139170425
K002_N15_M07_F10_run14_w05,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_14.mat,K002,0,N15_M07_F10,14,5,141085,143133,256001,HostService,-0.0027831860829575085,3.9972168139170425
K002_N15_M07_F10_run14_w06,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_14.mat,K002,0,N15_M07_F10,14,6,169302,171350,256001,HostService,-0.0027831860829575085,3.9972168139170425
K002_N15_M07_F10_run14_w07,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_14.mat,K002,0,N15_M07_F10,14,7,197519,199567,256001,HostService,-0.0027831860829575085,3.9972168139170425
K002_N15_M07_F10_run14_w08,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_14.mat,K002,0,N15_M07_F10,14,8,225736,227784,256001,HostService,-0.0027831860829575085,3.9972168139170425
K002_N15_M07_F10_run14_w09,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_14.mat,K002,0,N15_M07_F10,14,9,253953,256001,256001,HostService,-0.0027831860829575085,3.9972168139170425
K002_N15_M07_F10_run15_w00,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_15.mat,K002,0,N15_M07_F10,15,0,0,2048,256001,HostService,-0.0027134674212820706,3.997286532578718
K002_N15_M07_F10_run15_w01,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_15.mat,K002,0,N15_M07_F10,15,1,28217,30265,256001,HostService,-0.0027134674212820706,3.997286532578718
K002_N15_M07_F10_run15_w02,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_15.mat,K002,0,N15_M07_F10,15,2,56434,58482,256001,HostService,-0.0027134674212820706,3.997286532578718
K002_N15_M07_F10_run15_w03,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_15.mat,K002,0,N15_M07_F10,15,3,84651,86699,256001,HostService,-0.0027134674212820706,3.997286532578718
K002_N15_M07_F10_run15_w04,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_15.mat,K002,0,N15_M07_F10,15,4,112868,114916,256001,HostService,-0.0027134674212820706,3.997286532578718
K002_N15_M07_F10_run15_w05,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_15.mat,K002,0,N15_M07_F10,15,5,141085,143133,256001,HostService,-0.0027134674212820706,3.997286532578718
K002_N15_M07_F10_run15_w06,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_15.mat,K002,0,N15_M07_F10,15,6,169302,171350,256001,HostService,-0.0027134674212820706,3.997286532578718
K002_N15_M07_F10_run15_w07,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_15.mat,K002,0,N15_M07_F10,15,7,197519,199567,256001,HostService,-0.0027134674212820706,3.997286532578718
K002_N15_M07_F10_run15_w08,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_15.mat,K002,0,N15_M07_F10,15,8,225736,227784,256001,HostService,-0.0027134674212820706,3.997286532578718
K002_N15_M07_F10_run15_w09,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_15.mat,K002,0,N15_M07_F10,15,9,253953,256001,256001,HostService,-0.0027134674212820706,3.997286532578718
K002_N15_M07_F10_run16_w00,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_16.mat,K002,0,N15_M07_F10,16,0,0,2048,256001,HostService,-0.0026779665076681974,3.9973220334923316
K002_N15_M07_F10_run16_w01,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_16.mat,K002,0,N15_M07_F10,16,1,28217,30265,256001,HostService,-0.0026779665076681974,3.9973220334923316
K002_N15_M07_F10_run16_w02,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_16.mat,K002,0,N15_M07_F10,16,2,56434,58482,256001,HostService,-0.0026779665076681974,3.9973220334923316
K002_N15_M07_F10_run16_w03,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_16.mat,K002,0,N15_M07_F10,16,3,84651,86699,256001,HostService,-0.0026779665076681974,3.9973220334923316
K002_N15_M07_F10_run16_w04,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_16.mat,K002,0,N15_M07_F10,16,4,112868,114916,256001,HostService,-0.0026779665076681974,3.9973220334923316
K002_N15_M07_F10_run16_w05,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_16.mat,K002,0,N15_M07_F10,16,5,141085,143133,256001,HostService,-0.0026779665076681974,3.9973220334923316
K002_N15_M07_F10_run16_w06,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_16.mat,K002,0,N15_M07_F10,16,6,169302,171350,256001,HostService,-0.0026779665076681974,3.9973220334923316
K002_N15_M07_F10_run16_w07,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_16.mat,K002,0,N15_M07_F10,16,7,197519,199567,256001,HostService,-0.0026779665076681974,3.9973220334923316
K002_N15_M07_F10_run16_w08,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_16.mat,K002,0,N15_M07_F10,16,8,225736,227784,256001,HostService,-0.0026779665076681974,3.9973220334923316
K002_N15_M07_F10_run16_w09,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_16.mat,K002,0,N15_M07_F10,16,9,253953,256001,256001,HostService,-0.0026779665076681974,3.9973220334923316
K002_N15_M07_F10_run17_w00,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_17.mat,K002,0,N15_M07_F10,17,0,0,2048,256000,HostService,-0.00273314262641747,3.9972668573735826
K002_N15_M07_F10_run17_w01,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_17.mat,K002,0,N15_M07_F10,17,1,28217,30265,256000,HostService,-0.00273314262641747,3.9972668573735826
K002_N15_M07_F10_run17_w02,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_17.mat,K002,0,N15_M07_F10,17,2,56434,58482,256000,HostService,-0.00273314262641747,3.9972668573735826
K002_N15_M07_F10_run17_w03,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_17.mat,K002,0,N15_M07_F10,17,3,84651,86699,256000,HostService,-0.00273314262641747,3.9972668573735826
K002_N15_M07_F10_run17_w04,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_17.mat,K002,0,N15_M07_F10,17,4,112868,114916,256000,HostService,-0.00273314262641747,3.9972668573735826
K002_N15_M07_F10_run17_w05,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_17.mat,K002,0,N15_M07_F10,17,5,141084,143132,256000,HostService,-0.00273314262641747,3.9972668573735826
K002_N15_M07_F10_run17_w06,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_17.mat,K002,0,N15_M07_F10,17,6,169301,171349,256000,HostService,-0.00273314262641747,3.9972668573735826
K002_N15_M07_F10_run17_w07,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_17.mat,K002,0,N15_M07_F10,17,7,197518,199566,256000,HostService,-0.00273314262641747,3.9972668573735826
K002_N15_M07_F10_run17_w08,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_17.mat,K002,0,N15_M07_F10,17,8,225735,227783,256000,HostService,-0.00273314262641747,3.9972668573735826
K002_N15_M07_F10_run17_w09,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_17.mat,K002,0,N15_M07_F10,17,9,253952,256000,256000,HostService,-0.00273314262641747,3.9972668573735826
K002_N15_M07_F10_run18_w00,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_18.mat,K002,0,N15_M07_F10,18,0,0,2048,278265,HostService,-0.0026873763883851274,3.9973126236116148
K002_N15_M07_F10_run18_w01,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_18.mat,K002,0,N15_M07_F10,18,1,30691,32739,278265,HostService,-0.0026873763883851274,3.9973126236116148
K002_N15_M07_F10_run18_w02,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_18.mat,K002,0,N15_M07_F10,18,2,61382,63430,278265,HostService,-0.0026873763883851274,3.9973126236116148
K002_N15_M07_F10_run18_w03,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_18.mat,K002,0,N15_M07_F10,18,3,92072,94120,278265,HostService,-0.0026873763883851274,3.9973126236116148
K002_N15_M07_F10_run18_w04,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_18.mat,K002,0,N15_M07_F10,18,4,122763,124811,278265,HostService,-0.0026873763883851274,3.9973126236116148
K002_N15_M07_F10_run18_w05,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_18.mat,K002,0,N15_M07_F10,18,5,153454,155502,278265,HostService,-0.0026873763883851274,3.9973126236116148
K002_N15_M07_F10_run18_w06,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_18.mat,K002,0,N15_M07_F10,18,6,184145,186193,278265,HostService,-0.0026873763883851274,3.9973126236116148
K002_N15_M07_F10_run18_w07,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_18.mat,K002,0,N15_M07_F10,18,7,214835,216883,278265,HostService,-0.0026873763883851274,3.9973126236116148
K002_N15_M07_F10_run18_w08,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_18.mat,K002,0,N15_M07_F10,18,8,245526,247574,278265,HostService,-0.0026873763883851274,3.9973126236116148
K002_N15_M07_F10_run18_w09,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_18.mat,K002,0,N15_M07_F10,18,9,276217,278265,278265,HostService,-0.0026873763883851274,3.9973126236116148
K002_N15_M07_F10_run19_w00,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_19.mat,K002,0,N15_M07_F10,19,0,0,2048,256001,HostService,-0.002721594136446692,3.997278405863553
K002_N15_M07_F10_run19_w01,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_19.mat,K002,0,N15_M07_F10,19,1,28217,30265,256001,HostService,-0.002721594136446692,3.997278405863553
K002_N15_M07_F10_run19_w02,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_19.mat,K002,0,N15_M07_F10,19,2,56434,58482,256001,HostService,-0.002721594136446692,3.997278405863553
K002_N15_M07_F10_run19_w03,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_19.mat,K002,0,N15_M07_F10,19,3,84651,86699,256001,HostService,-0.002721594136446692,3.997278405863553
K002_N15_M07_F10_run19_w04,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_19.mat,K002,0,N15_M07_F10,19,4,112868,114916,256001,HostService,-0.002721594136446692,3.997278405863553
K002_N15_M07_F10_run19_w05,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_19.mat,K002,0,N15_M07_F10,19,5,141085,143133,256001,HostService,-0.002721594136446692,3.997278405863553
K002_N15_M07_F10_run19_w06,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_19.mat,K002,0,N15_M07_F10,19,6,169302,171350,256001,HostService,-0.002721594136446692,3.997278405863553
K002_N15_M07_F10_run19_w07,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_19.mat,K002,0,N15_M07_F10,19,7,197519,199567,256001,HostService,-0.002721594136446692,3.997278405863553
K002_N15_M07_F10_run19_w08,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_19.mat,K002,0,N15_M07_F10,19,8,225736,227784,256001,HostService,-0.002721594136446692,3.997278405863553
K002_N15_M07_F10_run19_w09,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_19.mat,K002,0,N15_M07_F10,19,9,253953,256001,256001,HostService,-0.002721594136446692,3.997278405863553
K002_N15_M07_F10_run02_w00,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_2.mat,K002,0,N15_M07_F10,2,0,0,2048,256001,HostService,-0.0028225364932283076,3.997177463506772
K002_N15_M07_F10_run02_w01,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_2.mat,K002,0,N15_M07_F10,2,1,28217,30265,256001,HostService,-0.0028225364932283076,3.997177463506772
K002_N15_M07_F10_run02_w02,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_2.mat,K002,0,N15_M07_F10,2,2,56434,58482,256001,HostService,-0.0028225364932283076,3.997177463506772
K002_N15_M07_F10_run02_w03,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_2.mat,K002,0,N15_M07_F10,2,3,84651,86699,256001,HostService,-0.0028225364932283076,3.997177463506772
K002_N15_M07_F10_run02_w04,D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_2.mat,K002,0,N15_M07_F10,2,4,112868,114916,256001,HostService,-0.0028225364932283076,3.997177463506772
